silo_ID;destination_cod;destination_mun;destination_state;destination_biome;destination_lat;destination_long;destination_cnpj;destination_company;destination_dt;company_group;asset_risk
927;BR-5007208;RIO BRILHANTE;MS;CERRADO;-21.78;-54.534;26400000000000.0;CEREALISTA SAO JOAO LTDA  MS;b1.4;other;At-risk
928;BR-5007208;RIO BRILHANTE;MS;CERRADO;-21.788;-54.532;48300000000000.0;GUACIRA ALIMENTOS LTDA;b1.4;other;At-risk
929;BR-5005400;MARACAJU;MS;CERRADO;-21.419;-55.541;0.0;JAIRO DA SILVA ANTORIA;b1.5;other;At-risk
930;BR-5005400;MARACAJU;MS;CERRADO;-21.209;-55.418;0.0;JAIRO DA SILVA ANTORIA;b1.5;other;At-risk
931;BR-5005400;MARACAJU;MS;CERRADO;-21.392;-55.378;0.0;JAIRO DA SILVA ANTORIA;b1.5;other;At-risk
932;BR-5005707;NAVIRAI;MS;ATLANTIC FOREST;-23.022;-54.106;3900000000000.0;COPASUL COOPERATIVA AGRICOLA SUL MATOGROSSENSE;b1.2;other;Negligible
933;BR-5005707;NAVIRAI;MS;ATLANTIC FOREST;-23.02219558;-54.02558319;7900000000000.0;ADECOAGRO VALE DO IVINHEMA SA;b1.1;other;Negligible
934;BR-5006259;NOVO HORIZONTE DO SUL;MS;ATLANTIC FOREST;-22.60323452;-53.78224306;3900000000000.0;COPASUL COOPERATIVA AGRICOLA SUL MATOGROSSENSE;b1.2;other;Negligible
935;BR-5104609;ITIQUIRA;MT;CERRADO;-17.488;-54.891;12010090900.0;WALTER MASTELARO;b1.5;other;Negligible
936;BR-5104609;ITIQUIRA;MT;CERRADO;-17.328;-54.843;0.0;SACHETTI ARMAZENS GERAIS LTDA;b1.5;other;Negligible
937;BR-5104609;ITIQUIRA;MT;CERRADO;-17.328;-54.843;0.0;JOSE FRANCISCO DE MORAES;b1.5;other;Negligible
938;BR-5104609;ITIQUIRA;MT;CERRADO;-17.328;-54.843;0.0;CARLOS MARIN;b1.5;other;Negligible
939;BR-5104609;ITIQUIRA;MT;CERRADO;-17.377;-54.829;0.0;SACHETTI ARMAZENS GERAIS LTDA;b1.5;other;Negligible
940;BR-5104609;ITIQUIRA;MT;CERRADO;-17.377;-54.829;0.0;JOSE FRANCISCO DE MORAES;b1.5;other;Negligible
941;BR-5104609;ITIQUIRA;MT;CERRADO;-17.377;-54.829;0.0;CARLOS MARIN;b1.5;other;Negligible
942;BR-5104609;ITIQUIRA;MT;CERRADO;-17.403;-54.788;0.0;SACHETTI ARMAZENS GERAIS LTDA;b1.5;other;Negligible
943;BR-5104609;ITIQUIRA;MT;CERRADO;-17.403;-54.788;0.0;JOSE FRANCISCO DE MORAES;b1.5;other;Negligible
944;BR-5104609;ITIQUIRA;MT;CERRADO;-17.403;-54.788;94487529115.0;CARLOS MARIN;b1.5;other;Negligible
945;BR-5104609;ITIQUIRA;MT;CERRADO;-17.332;-54.669;30701295015.0;GILMAR ANTONIO MATTEI;b1.5;other;Negligible
946;BR-5104609;ITIQUIRA;MT;CERRADO;-17.392;-54.448;0.0;SACHETTI ARMAZENS GERAIS LTDA;b1.5;other;Negligible
947;BR-5104609;ITIQUIRA;MT;CERRADO;-17.392;-54.448;0.0;JOSE FRANCISCO DE MORAES;b1.5;other;Negligible
948;BR-5104609;ITIQUIRA;MT;CERRADO;-17.392;-54.448;0.0;CARLOS MARIN;b1.5;other;Negligible
949;BR-5107800;SANTO ANTONIO DO LEVERGER;MT;PANTANAL;-16.156;-55.3;6950000000000.0;GIRASSOL COMERCIO DE CEREAIS LTDA;b1.4;other;Negligible
950;BR-5104609;ITIQUIRA;MT;CERRADO;-17.225;-54.761;17399734100.0;CELSO GOMES DOS SANTOS;b1.5;other;Negligible
951;BR-5104609;ITIQUIRA;MT;CERRADO;-17.242;-54.66;0.0;SACHETTI ARMAZENS GERAIS LTDA;b1.5;other;Negligible
952;BR-5104609;ITIQUIRA;MT;CERRADO;-17.242;-54.66;0.0;JOSE FRANCISCO DE MORAES;b1.5;other;Negligible
953;BR-5104609;ITIQUIRA;MT;CERRADO;-17.242;-54.66;0.0;CARLOS MARIN;b1.5;other;Negligible
954;BR-5104609;ITIQUIRA;MT;CERRADO;-17.299;-54.631;37500000000000.0;ITAPAJE ARMAZENS GERAIS LTDA;b1.5;other;Negligible
955;BR-5104609;ITIQUIRA;MT;CERRADO;-17.267;-54.597;0.0;SACHETTI ARMAZENS GERAIS LTDA;b1.5;other;Negligible
956;BR-5104609;ITIQUIRA;MT;CERRADO;-17.267;-54.597;0.0;JOSE FRANCISCO DE MORAES;b1.5;other;Negligible
957;BR-5104609;ITIQUIRA;MT;CERRADO;-17.267;-54.597;0.0;CARLOS MARIN;b1.5;other;Negligible
958;BR-5104609;ITIQUIRA;MT;CERRADO;-17.267;-54.597;4063597091.0;PETER JOHANNES RIETJENS;b1.5;other;Negligible
959;BR-5104609;ITIQUIRA;MT;CERRADO;-17.131;-54.59;0.0;SACHETTI ARMAZENS GERAIS LTDA;b1.5;other;Negligible
960;BR-5104609;ITIQUIRA;MT;CERRADO;-17.131;-54.59;0.0;JOSE FRANCISCO DE MORAES;b1.5;other;Negligible
961;BR-5104609;ITIQUIRA;MT;CERRADO;-17.131;-54.59;0.0;CARLOS MARIN;b1.5;other;Negligible
962;BR-5104609;ITIQUIRA;MT;CERRADO;-17.122;-54.587;32558198904.0;JOSE ODENIR FREDERICO;b1.5;other;Negligible
963;BR-5104609;ITIQUIRA;MT;CERRADO;-17.123;-54.538;0.0;SACHETTI ARMAZENS GERAIS LTDA;b1.5;other;Negligible
964;BR-5104609;ITIQUIRA;MT;CERRADO;-17.123;-54.538;0.0;JOSE FRANCISCO DE MORAES;b1.5;other;Negligible
965;BR-5104609;ITIQUIRA;MT;CERRADO;-17.123;-54.538;0.0;CARLOS MARIN;b1.5;other;Negligible
966;BR-5104609;ITIQUIRA;MT;CERRADO;-17.175;-54.413;3178285920.0;RENE EUGENIO MIGLIAVACCA;b1.5;other;Negligible
967;BR-5102678;CAMPO VERDE;MT;CERRADO;-15.591;-55.191;29300000000000.0;COFCO INTERNATIONAL GRAINS LTDA;b1.2, b2.2;COFCO;At-risk
968;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.575;-54.373;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.2, b1.5;CARGIL;At-risk
969;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.578;-54.33;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
970;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.578;-54.33;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
971;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.578;-54.33;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
972;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.579;-54.328;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
973;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.579;-54.328;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
974;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.579;-54.328;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
975;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.572;-54.321;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
976;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.572;-54.321;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
977;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.572;-54.321;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
978;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.577;-54.321;84000000000000.0;BUNGE ALIMENTOS SA;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;BUNGE;At-risk
979;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.579;-54.321;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
980;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.579;-54.321;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
981;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.579;-54.321;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
982;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.576;-54.315;10900000000000.0;ABJ COMERCIO AGRICOLA LTDA;b1.2, b1.4, b1.5;other;At-risk
983;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.569;-54.306;4850000000000.0;AGRICOLA ALVORADA SA;b1.5;other;At-risk
984;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.545;-54.294;2940000000000.0;SIPAL INDUSTRIA E COMERCIO LTDA;b1.1, b1.2, b1.5;other;At-risk
985;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.499;-54.279;9490000000000.0;AGROPECUARIA TRES ESTRELAS LTDA;b1.5;other;At-risk
986;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.555;-54.262;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
987;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.555;-54.262;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
988;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.555;-54.262;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
989;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.559;-54.26;10600000000000.0;VARGAS INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;b1.4, b1.5;other;At-risk
990;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.464;-54.248;4850000000000.0;AGRICOLA ALVORADA SA;b1.1, b1.2, b1.4, b1.5;other;At-risk
991;BR-5007695;SAO GABRIEL DO OESTE;MS;CERRADO;-19.207;-54.685;95600000000000.0;SOCIEDADE VICENTI PALOTTI;b1.4;other;Negligible
992;BR-5007695;SAO GABRIEL DO OESTE;MS;CERRADO;-19.355;-54.593;3040000000000.0;CHAPADA ARMAZENS GERAIS LTDA;b1.4;other;Negligible
993;BR-5007703;SETE QUEDAS;MS;ATLANTIC FOREST;-23.969;-55.028;10600000000000.0;AGRICOLA CASTANHARO LTDA;b1.4;other;Negligible
994;BR-5007901;SIDROLANDIA;MS;CERRADO;-21.341;-55.013;59200000000000.0;FABIANI AGROPECUARIA LTDA;b1.4;other;At-risk
995;BR-5007901;SIDROLANDIA;MS;CERRADO;-20.905;-54.941;15500000000000.0;J S SEMENTES LTDA;b1.4;other;At-risk
996;BR-5007901;SIDROLANDIA;MS;CERRADO;-20.796;-54.796;1580000000000.0;PRODUCEL ARMS GERAIS;b1.4;other;At-risk
997;BR-5007935;SONORA;MS;CERRADO;-17.664;-54.826;33700000000000.0;ZANIN AGROP LTDA;b1.4;other;Negligible
998;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.357;-54.498;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
999;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.357;-54.498;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1000;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.357;-54.498;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1001;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.24;-54.495;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1002;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.24;-54.495;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1003;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.24;-54.495;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1004;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.312;-54.463;10049975072.0;GETULIO LUIZ BARCHET;b1.5;other;At-risk
1005;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.275;-54.438;8587884972.0;MIGUEL APARECIDO DO LAGO;b1.5;other;At-risk
1006;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.324;-54.428;6510647087.0;ALCIR ANTONIO GARLET BARCHET;b1.5;other;At-risk
1007;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.246;-54.394;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1008;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.246;-54.394;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1009;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.246;-54.394;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1010;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.269;-54.302;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1011;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.269;-54.302;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1012;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.269;-54.302;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1013;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.346;-54.248;14398559949.0;IVO PAULO BRAUN;b1.5;other;At-risk
1014;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.169;-54.244;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1015;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.169;-54.244;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1016;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.169;-54.244;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1017;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.108;-54.238;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1018;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.108;-54.238;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1019;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.108;-54.238;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1020;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.429;-54.209;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1021;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.429;-54.209;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1022;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.429;-54.209;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1023;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.161;-54.202;15250849091.0;JOAO ERNESTO SEGABINAZZI TROJAN;b1.5;other;At-risk
1024;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.601;-54.198;40791700925.0;ITACIR PIANA PINTO;b1.5;other;At-risk
1025;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.448;-54.184;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1026;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.448;-54.184;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1027;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.448;-54.184;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1028;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.534;-54.174;24490431015.0;ALCEBI JOAO SOLDEIRA;b1.5;other;At-risk
1029;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.091;-54.167;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1030;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.091;-54.167;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1031;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.091;-54.167;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1032;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.37;-54.151;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1033;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.37;-54.151;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1034;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.37;-54.151;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1035;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.285;-54.116;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;CARGIL;At-risk
1036;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.486;-54.09;1107259053.0;LUCILIO LOCATELLI;b1.5;other;At-risk
1037;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.039;-54.084;2000000000000.0;ADM DO BRASIL LTDA;b1.1, b1.2, b1.4, b1.5;ADM;At-risk
1038;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.092;-54.069;389595004.0;MANUEL ANTONIO FALCAO;b1.5;other;At-risk
1039;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-14.974;-54.066;0.0;PEDRO GERALDO BRAVIN;b1.5;other;At-risk
1040;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-14.974;-54.066;0.0;ALTAIR BRAVIN;b1.5;other;At-risk
1041;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-14.974;-54.066;0.0;ALFREDO MIGUEL SABO E OUTROS;b1.5;other;At-risk
1042;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-14.953;-54.064;35037709920.0;JUVENAL ENTRINGER;b1.5;other;At-risk
1043;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.295;-54.055;8084483072.0;SERGIO CADORE;b1.5;other;At-risk
1044;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-14.973;-54.053;28747089091.0;AIRTON PEREIRA;b1.5;other;At-risk
1045;BR-5107040;PRIMAVERA DO LESTE;MT;CERRADO;-15.167;-54.038;5821169020.0;GELSO LUIZ SOLETTI E OUTRO;b1.5;other;At-risk
1046;BR-5103858;GAUCHA DO NORTE;MT;AMAZON;-13.202;-53.268;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.4;CARGIL;At-risk
1047;BR-5102702;CANARANA;MT;CERRADO;-13.527;-52.882;5490000000000.0;CHS AGRONEGOCIO INDUSTRIA E COMERCIO LTDA;b1.1, b1.2, b1.4, b1.5;other;At-risk
1048;BR-5102702;CANARANA;MT;CERRADO;-13.356;-52.756;24773980087.0;DALIRIO GROSS;b1.5;other;At-risk
1049;BR-5102702;CANARANA;MT;CERRADO;-13.555;-52.535;0.0;SEZAM ZAAD COMERCIO DE SEMENTES LTDA;b1.5;other;At-risk
1050;BR-5102702;CANARANA;MT;CERRADO;-13.555;-52.535;0.0;RODRIGO DA SILVA DOS REIS E OUTRO;b1.5;other;At-risk
1051;BR-5102702;CANARANA;MT;CERRADO;-13.495;-52.459;0.0;SEZAM ZAAD COMERCIO DE SEMENTES LTDA;b1.5;other;At-risk
1052;BR-5102702;CANARANA;MT;CERRADO;-13.495;-52.459;0.0;RODRIGO DA SILVA DOS REIS E OUTRO;b1.5;other;At-risk
1053;BR-5102702;CANARANA;MT;CERRADO;-13.544;-52.332;6320000000000.0;COFCO INTERNATIONAL BRASIL SA;b1.1, b1.2, b1.5;COFCO;At-risk
1054;BR-5102702;CANARANA;MT;CERRADO;-13.527;-52.286;4850000000000.0;AGRICOLA ALVORADA SA;b1.1, b1.2, b1.4, b1.5;other;At-risk
1055;BR-5100201;AGUA BOA;MT;CERRADO;-14.037;-52.28;47100000000000.0;LOUIS DREYFUS COMPANY BRASIL SA;b1.1, b1.2, b1.4, b1.5;LOUIS DREYFUS;At-risk
1056;BR-5102702;CANARANA;MT;CERRADO;-13.543;-52.271;0.0;SEZAM ZAAD COMERCIO DE SEMENTES LTDA;b1.5;other;At-risk
1057;BR-5102702;CANARANA;MT;CERRADO;-13.543;-52.271;0.0;RODRIGO DA SILVA DOS REIS E OUTRO;b1.5;other;At-risk
1058;BR-5102702;CANARANA;MT;CERRADO;-13.55;-52.231;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;CARGIL;At-risk
1059;BR-5102702;CANARANA;MT;CERRADO;-13.549;-52.227;47100000000000.0;LOUIS DREYFUS COMPANY BRASIL SA;b1.1, b1.2, b1.4, b1.5;LOUIS DREYFUS;At-risk
1060;BR-5102702;CANARANA;MT;CERRADO;-13.547;-52.201;80671002749.0;CARAMURU ALIMENTOS SA;b1.1, b1.2, b1.4, b1.5;other;At-risk
1061;BR-5100201;AGUA BOA;MT;CERRADO;-14.027;-52.166;80671003125.0;CARAMURU ALIMENTOS SA;b1.1, b1.2, b1.4, b1.5;other;At-risk
1062;BR-5100201;AGUA BOA;MT;CERRADO;-14.051;-52.094;10500000000000.0;AGREX DO BRASIL SA;b1.1, b1.5;other;At-risk
1063;BR-5107065;QUERENCIA;MT;AMAZON;-12.198;-52.852;5588464087.0;VALDIR ANTONIO GRANDO;b1.5;other;At-risk
1064;BR-5107065;QUERENCIA;MT;AMAZON;-11.823;-52.766;26800000000000.0;AGROPECUARIA MATA LINDA LTDA;b1.5;other;At-risk
1065;BR-5107065;QUERENCIA;MT;AMAZON;-12.13;-52.636;76928454849.0;JOSE PUPIN;b1.5;other;At-risk
1066;BR-5107065;QUERENCIA;MT;AMAZON;-12.437;-52.608;1690616806.0;JOAO EMILIO ROCHETO E OUTRO;b1.5;other;At-risk
1067;BR-5107065;QUERENCIA;MT;AMAZON;-12.044;-52.492;33000000000000.0;CARGAS CENTRAL DE ARMS GERAIS E SILOS AGUIAR LTDA;b1.5;other;At-risk
1068;BR-5107065;QUERENCIA;MT;AMAZON;-12.341;-52.428;14111276920.0;DANIEL KOHLER;b1.5;other;At-risk
1069;BR-5107065;QUERENCIA;MT;AMAZON;-12.675;-52.42;31864368187.0;SIDNEY LUIZ DE MATIAS HASS;b1.5;other;At-risk
1070;BR-5107065;QUERENCIA;MT;AMAZON;-12.842;-52.386;315000000000.0;AGROPECUARIA MAGGI LTDA;b1.1, b1.2, b1.5;other;At-risk
1071;BR-5107065;QUERENCIA;MT;AMAZON;-12.609;-52.232;60500000000000.0;CARGILL AGRICOLA S A;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;CARGIL;At-risk
1072;BR-5107065;QUERENCIA;MT;AMAZON;-12.575;-52.231;80671002900.0;CARAMURU ALIMENTOS SA;b1.1, b1.2, b1.4, b1.5;other;At-risk
1073;BR-5107065;QUERENCIA;MT;AMAZON;-12.58;-52.227;47100000000000.0;LOUIS DREYFUS COMPANY BRASIL SA;b1.1, b1.2, b1.4, b1.5;LOUIS DREYFUS;At-risk
1074;BR-5107065;QUERENCIA;MT;AMAZON;-12.768;-52.226;39487580697.0;GILMAR DOMINGOS PASCOAL;b1.5;other;At-risk
1075;BR-5107065;QUERENCIA;MT;AMAZON;-12.627;-52.22;0.0;COOPERATIVA DOS PIONEIROS DE QUERENCIA;b1.5;other;At-risk
1076;BR-5107065;QUERENCIA;MT;AMAZON;-12.623;-52.219;2000000000000.0;ADM DO BRASIL LTDA;b1.1, b1.2, b1.4, b1.5;ADM;At-risk
1077;BR-5107065;QUERENCIA;MT;AMAZON;-12.617;-52.218;10500000000000.0;AGREX DO BRASIL SA;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;other;At-risk
1078;BR-5107065;QUERENCIA;MT;AMAZON;-12.621;-52.217;4290000000000.0;SINAGRO PRODUTOS AGROPECUARIOS SA;b1.2, b1.4, b1.5;other;At-risk
1079;BR-5107065;QUERENCIA;MT;AMAZON;-12.6;-52.204;0.0;COOPERATIVA DOS PIONEIROS DE QUERENCIA;b1.5;other;At-risk
1080;BR-5107065;QUERENCIA;MT;AMAZON;-12.638;-52.201;9080000000000.0;NOVAAGRI INFRAESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOLA SA;b1.1, b1.2, b1.4, b1.5;other;At-risk
1081;BR-5107065;QUERENCIA;MT;AMAZON;-12.638;-52.197;77300000000000.0;AMAGGI EXPORTACAO E IMPORTACAO LTDA;b1.1, b1.2, b1.4, b1.5, b2.1, b2.2, b2.4;AMAGGI;At-risk
1082;BR-5107065;QUERENCIA;MT;AMAZON;-12.591;-52.181;84000000000000.0;BUNGE ALIMENTOS SA;b1.1, b1.2, b1.5, b2.1, b2.2, b2.4;BUNGE;At-risk
1083;BR-5107065;QUERENCIA;MT;AMAZON;-12.584;-52.18;4850000000000.0;AGRICOLA ALVORADA SA;b1.1, b1.2, b1.4, b1.5;other;At-risk
1084;BR-5107180;RIBEIRAO CASCALHEIRA;MT;CERRADO;-12.846;-51.809;5490000000000.0;CHS AGRONEGOCIO INDUSTRIA E COMERCIO LTDA;b1.1, b1.2, b1.4;other;At-risk
1085;BR-5211909;JATAI;GO;CERRADO;-17.583;-51.716;80671004016.0;CARAMURU ALIMENTOS SA;b1.1, b1.2, b1.5;other;At-risk
1086;BR-5204409;CAIAPONIA;GO;CERRADO;-16.803;-51.747;25200000000000.0;SUPERGRAO ARMAZENS GERAIS EIRELIME;b1.4;other;At-risk
1087;BR-5107958;TANGARA DA SERRA;MT;CERRADO;-14.63;-57.52;13100000000000.0;RURAL ARMAZENS GERAIS LTDA;b1.4;other;At-risk
1088;BR-5107958;TANGARA DA SERRA;MT;CERRADO;-14.659;-57.42;29600000000000.0;MALAQUIAS ARMAZENS GERAIS LTDA;b1.4;other;At-risk
1089;BR-5101704;BARRA DO BUGRES;MT;AMAZON;-15.04;-57.183;15000000000000.0;BARRALCOOL  DESTILARIA DA BARRA LTDA;b1.4;other;At-risk
1090;BR-5102686;CAMPOS DE JULIO;MT;CERRADO;-14.146;-59.216;22014837953.0;ALFREDO FELIPE TOME;b1.5;other;At-risk
1091;BR-5107958;TANGARA DA SERRA;MT;CERRADO;-14.458;-58.439;1670000000000.0;VANGUARDA DO BRASIL SA;b1.4;other;At-risk
1092;BR-5107958;TANGARA DA SERRA;MT;CERRADO;-14.447;-58.418;4890000000000.0;CRV COM DE CEREAIS E SERV RIO VERDE LTDA;b1.4;other;At-risk
1093;BR-5107958;TANGARA DA SERRA;MT;CERRADO;-14.42350607;-58.31769519;22900000000000.0;AGRO GUZATTI ARMAZENS GERAIS LTDA;b1.4;other;At-risk
1094;BR-5102637;CAMPO NOVO DO PARECIS;MT;CERRADO;-13.361;-58.048;7832214953.0;ESPOLIO DE LUIZ MARTELLI;b1.5;other;At-risk
1095;BR-5102637;CAMPO NOVO DO PARECIS;MT;CERRADO;-14.027;-58.005;49217135968.0;ANTONIO DILCEU GUZATTI;b1.5;other;At-risk
1096;BR-5101902;BRASNORTE;MT;AMAZON;-13.188;-57.994;3110000000000.0;MONICA ARMAZENS GERAIS LTDA  ME;b1.5;other;At-risk
1097;BR-5102637;CAMPO NOVO DO PARECIS;MT;CERRADO;-13.504;-57.988;3750000000000.0;ALGORECK PROD IND E ARMAZENAGEM DE PROD AGRIC LTDA;b1.5;other;At-risk
1098;BR-5102637;CAMPO NOVO DO PARECIS;MT;CERRADO;-14.057;-57.968;24793736068.0;SADY ELIAS SOLETTI;b1.5;other;At-risk
